Entity,Code,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",World regions according to OWID,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter).1",Year.1
Uganda,UGA,1990,35.14846,,38.525,2017.0
Uganda,UGA,1990,36.884964,,38.525,2017.0
Uganda,UGA,1990,39.92875,,38.525,2017.0
Uganda,UGA,1990,36.434517,,38.525,2017.0
Uganda,UGA,1990,38.79165,,38.525,2017.0
Uganda,UGA,1990,41.569244,,38.525,2017.0
Uganda,UGA,1990,42.793716,,38.525,2017.0
Uganda,UGA,1990,42.013855,,38.525,2017.0
Uganda,UGA,1990,40.76669,,38.525,2017.0
Uganda,UGA,1990,43.156155,,38.525,2017.0
Uganda,UGA,1990,41.738586,,38.525,2017.0
Uganda,UGA,1990,38.525,,38.525,2017.0
Uganda,UGA,1990,37.199013,,38.525,2017.0
Uganda,UGA,1990,35.218227,,38.525,2017.0
Uganda,UGA,1990,,Africa,38.525,2017.0
Ukraine,UKR,1990,22.836119,,14.511178,2017.0
Ukraine,UKR,1990,21.381916,,14.511178,2017.0
Ukraine,UKR,1990,19.381824,,14.511178,2017.0
Ukraine,UKR,1990,18.997066,,14.511178,2017.0
Ukraine,UKR,1990,18.778057,,14.511178,2017.0
Ukraine,UKR,1990,18.128454,,14.511178,2017.0
Ukraine,UKR,1990,17.513876,,14.511178,2017.0
Ukraine,UKR,1990,17.663273,,14.511178,2017.0
Ukraine,UKR,1990,17.267572,,14.511178,2017.0
Ukraine,UKR,1990,16.650751,,14.511178,2017.0
Ukraine,UKR,1990,14.92037,,14.511178,2017.0
Ukraine,UKR,1990,14.511178,,14.511178,2017.0
Ukraine,UKR,1990,14.605771,,14.511178,2017.0
Ukraine,UKR,1990,14.531445,,14.511178,2017.0
Ukraine,UKR,1990,,Europe,14.511178,2017.0
United Arab Emirates,ARE,1990,43.678238,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.533695,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.648342,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.18399,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.528076,,43.82369,2017.0
United Arab Emirates,ARE,1990,45.903538,,43.82369,2017.0
United Arab Emirates,ARE,1990,47.64094,,43.82369,2017.0
United Arab Emirates,ARE,1990,44.34651,,43.82369,2017.0
United Arab Emirates,ARE,1990,41.095634,,43.82369,2017.0
United Arab Emirates,ARE,1990,45.90635,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.22089,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.82369,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.814186,,43.82369,2017.0
United Arab Emirates,ARE,1990,43.667027,,43.82369,2017.0
United Arab Emirates,ARE,1990,,Asia,43.82369,2017.0
United Kingdom,GBR,1990,17.409168,,10.355398,2017.0
United Kingdom,GBR,1990,16.375938,,10.355398,2017.0
United Kingdom,GBR,1990,14.856081,,10.355398,2017.0
United Kingdom,GBR,1990,13.3373995,,10.355398,2017.0
United Kingdom,GBR,1990,12.428967,,10.355398,2017.0
United Kingdom,GBR,1990,12.99523,,10.355398,2017.0
United Kingdom,GBR,1990,11.431818,,10.355398,2017.0
United Kingdom,GBR,1990,11.422796,,10.355398,2017.0
United Kingdom,GBR,1990,10.886586,,10.355398,2017.0
United Kingdom,GBR,1990,10.372509,,10.355398,2017.0
United Kingdom,GBR,1990,10.214452,,10.355398,2017.0
United Kingdom,GBR,1990,10.355398,,10.355398,2017.0
United Kingdom,GBR,1990,10.171415,,10.355398,2017.0
United Kingdom,GBR,1990,10.092844,,10.355398,2017.0
United Kingdom,GBR,1990,,Europe,10.355398,2017.0
United States,USA,1990,13.41568,,7.7446847,2017.0
United States,USA,1990,12.897702,,7.7446847,2017.0
United States,USA,1990,11.94563,,7.7446847,2017.0
United States,USA,1990,10.913413,,7.7446847,2017.0
United States,USA,1990,9.221851,,7.7446847,2017.0
United States,USA,1990,9.262993,,7.7446847,2017.0
United States,USA,1990,8.869988,,7.7446847,2017.0
United States,USA,1990,8.641629,,7.7446847,2017.0
United States,USA,1990,8.433002,,7.7446847,2017.0
United States,USA,1990,8.163753,,7.7446847,2017.0
United States,USA,1990,7.3789396,,7.7446847,2017.0
United States,USA,1990,7.7446847,,7.7446847,2017.0
United States,USA,1990,7.7751155,,7.7446847,2017.0
United States,USA,1990,7.6636925,,7.7446847,2017.0
United States,USA,1990,,North America,7.7446847,2017.0
United States Virgin Islands,VIR,1990,9.7519045,,8.824997,2017.0
United States Virgin Islands,VIR,1990,9.658447,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.675965,,8.824997,2017.0
United States Virgin Islands,VIR,1990,7.884689,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.184549,,8.824997,2017.0
United States Virgin Islands,VIR,1990,7.284504,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.135799,,8.824997,2017.0
United States Virgin Islands,VIR,1990,7.829568,,8.824997,2017.0
United States Virgin Islands,VIR,1990,7.804119,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.704295,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.904009,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.824997,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.966865,,8.824997,2017.0
United States Virgin Islands,VIR,1990,8.996021,,8.824997,2017.0
United States Virgin Islands,VIR,1990,,North America,8.824997,2017.0
Upper-middle-income countries,,1990,37.925667,,35.34041,2017.0
Upper-middle-income countries,,1990,37.487602,,35.34041,2017.0
Upper-middle-income countries,,1990,37.91767,,35.34041,2017.0
Upper-middle-income countries,,1990,37.523632,,35.34041,2017.0
Upper-middle-income countries,,1990,38.583683,,35.34041,2017.0
Upper-middle-income countries,,1990,40.84155,,35.34041,2017.0
Upper-middle-income countries,,1990,40.985,,35.34041,2017.0
Upper-middle-income countries,,1990,43.308968,,35.34041,2017.0
Upper-middle-income countries,,1990,41.29365,,35.34041,2017.0
Upper-middle-income countries,,1990,39.19156,,35.34041,2017.0
Upper-middle-income countries,,1990,36.711052,,35.34041,2017.0
Upper-middle-income countries,,1990,35.34041,,35.34041,2017.0
Upper-middle-income countries,,1990,35.061306,,35.34041,2017.0
Upper-middle-income countries,,1990,34.187313,,35.34041,2017.0
Uruguay,URY,1990,10.614036,,9.535755,2017.0
Uruguay,URY,1990,10.479383,,9.535755,2017.0
Uruguay,URY,1990,10.14053,,9.535755,2017.0
Uruguay,URY,1990,9.082839,,9.535755,2017.0
Uruguay,URY,1990,9.418436,,9.535755,2017.0
Uruguay,URY,1990,9.677654,,9.535755,2017.0
Uruguay,URY,1990,9.304555,,9.535755,2017.0
Uruguay,URY,1990,10.328439,,9.535755,2017.0
Uruguay,URY,1990,9.886207,,9.535755,2017.0
Uruguay,URY,1990,9.935544,,9.535755,2017.0
Uruguay,URY,1990,9.895117,,9.535755,2017.0
Uruguay,URY,1990,9.535755,,9.535755,2017.0
Uruguay,URY,1990,9.579839,,9.535755,2017.0
Uruguay,URY,1990,9.533863,,9.535755,2017.0
Uruguay,URY,1990,,South America,9.535755,2017.0
Uzbekistan,UZB,1990,36.05045,,35.068714,2017.0
Uzbekistan,UZB,1990,38.348896,,35.068714,2017.0
Uzbekistan,UZB,1990,37.00236,,35.068714,2017.0
Uzbekistan,UZB,1990,31.301706,,35.068714,2017.0
Uzbekistan,UZB,1990,32.29141,,35.068714,2017.0
Uzbekistan,UZB,1990,41.43852,,35.068714,2017.0
Uzbekistan,UZB,1990,39.0213,,35.068714,2017.0
Uzbekistan,UZB,1990,39.484592,,35.068714,2017.0
Uzbekistan,UZB,1990,37.50336,,35.068714,2017.0
Uzbekistan,UZB,1990,35.485867,,35.068714,2017.0
Uzbekistan,UZB,1990,35.11678,,35.068714,2017.0
Uzbekistan,UZB,1990,35.068714,,35.068714,2017.0
Uzbekistan,UZB,1990,34.784866,,35.068714,2017.0
Uzbekistan,UZB,1990,34.786095,,35.068714,2017.0
Uzbekistan,UZB,1990,,Asia,35.068714,2017.0
Vanuatu,VUT,1990,12.973807,,12.892933,2017.0
Vanuatu,VUT,1990,13.6717205,,12.892933,2017.0
Vanuatu,VUT,1990,13.247024,,12.892933,2017.0
Vanuatu,VUT,1990,12.487598,,12.892933,2017.0
Vanuatu,VUT,1990,13.167916,,12.892933,2017.0
Vanuatu,VUT,1990,13.22117,,12.892933,2017.0
Vanuatu,VUT,1990,12.847885,,12.892933,2017.0
Vanuatu,VUT,1990,13.287049,,12.892933,2017.0
Vanuatu,VUT,1990,13.030721,,12.892933,2017.0
Vanuatu,VUT,1990,12.529678,,12.892933,2017.0
Vanuatu,VUT,1990,13.0749445,,12.892933,2017.0
Vanuatu,VUT,1990,12.892933,,12.892933,2017.0
Vanuatu,VUT,1990,12.898536,,12.892933,2017.0
Vanuatu,VUT,1990,12.882968,,12.892933,2017.0
Vanuatu,VUT,1990,,Oceania,12.892933,2017.0
Vatican,VAT,1990,,Europe,,
Venezuela,VEN,1990,20.24932,,21.456125,2017.0
Venezuela,VEN,1990,20.119457,,21.456125,2017.0
Venezuela,VEN,1990,21.469147,,21.456125,2017.0
Venezuela,VEN,1990,20.931395,,21.456125,2017.0
Venezuela,VEN,1990,23.047117,,21.456125,2017.0
Venezuela,VEN,1990,24.331776,,21.456125,2017.0
Venezuela,VEN,1990,22.433187,,21.456125,2017.0
Venezuela,VEN,1990,22.528666,,21.456125,2017.0
Venezuela,VEN,1990,21.94482,,21.456125,2017.0
Venezuela,VEN,1990,22.227324,,21.456125,2017.0
Venezuela,VEN,1990,21.8301,,21.456125,2017.0
Venezuela,VEN,1990,21.456125,,21.456125,2017.0
Venezuela,VEN,1990,21.672558,,21.456125,2017.0
Venezuela,VEN,1990,21.746988,,21.456125,2017.0
Venezuela,VEN,1990,,South America,21.456125,2017.0
Vietnam,VNM,1990,26.673185,,20.479513,2017.0
Vietnam,VNM,1990,25.866894,,20.479513,2017.0
Vietnam,VNM,1990,25.666374,,20.479513,2017.0
Vietnam,VNM,1990,26.458183,,20.479513,2017.0
Vietnam,VNM,1990,27.10947,,20.479513,2017.0
Vietnam,VNM,1990,23.784431,,20.479513,2017.0
Vietnam,VNM,1990,23.626163,,20.479513,2017.0
Vietnam,VNM,1990,25.237787,,20.479513,2017.0
Vietnam,VNM,1990,22.340412,,20.479513,2017.0
Vietnam,VNM,1990,21.823662,,20.479513,2017.0
Vietnam,VNM,1990,22.54561,,20.479513,2017.0
Vietnam,VNM,1990,20.479513,,20.479513,2017.0
Vietnam,VNM,1990,20.53265,,20.479513,2017.0
Vietnam,VNM,1990,20.389816,,20.479513,2017.0
Vietnam,VNM,1990,,Asia,20.479513,2017.0
Wallis and Futuna,WLF,1990,,Oceania,,
West Germany,OWID_GFR,1990,,Europe,,
Western Sahara,ESH,1990,,Africa,,
World,OWID_WRL,1990,40.86085,,42.84097,2017.0
World,OWID_WRL,1990,39.508602,,42.84097,2017.0
World,OWID_WRL,1990,41.312634,,42.84097,2017.0
World,OWID_WRL,1990,41.036804,,42.84097,2017.0
World,OWID_WRL,1990,42.97441,,42.84097,2017.0
World,OWID_WRL,1990,44.667492,,42.84097,2017.0
World,OWID_WRL,1990,46.3346,,42.84097,2017.0
World,OWID_WRL,1990,47.424717,,42.84097,2017.0
World,OWID_WRL,1990,47.65559,,42.84097,2017.0
World,OWID_WRL,1990,46.47425,,42.84097,2017.0
World,OWID_WRL,1990,45.707264,,42.84097,2017.0
World,OWID_WRL,1990,42.84097,,42.84097,2017.0
World,OWID_WRL,1990,43.081306,,42.84097,2017.0
World,OWID_WRL,1990,42.807144,,42.84097,2017.0
Yemen,YEM,1990,47.26236,,46.442257,2017.0
Yemen,YEM,1990,43.86978,,46.442257,2017.0
Yemen,YEM,1990,48.622437,,46.442257,2017.0
Yemen,YEM,1990,43.50003,,46.442257,2017.0
Yemen,YEM,1990,44.689255,,46.442257,2017.0
Yemen,YEM,1990,48.885525,,46.442257,2017.0
Yemen,YEM,1990,54.411846,,46.442257,2017.0
Yemen,YEM,1990,51.404728,,46.442257,2017.0
Yemen,YEM,1990,43.696083,,46.442257,2017.0
Yemen,YEM,1990,48.330635,,46.442257,2017.0
Yemen,YEM,1990,44.950478,,46.442257,2017.0
Yemen,YEM,1990,46.442257,,46.442257,2017.0
Yemen,YEM,1990,45.14404,,46.442257,2017.0
Yemen,YEM,1990,44.46697,,46.442257,2017.0
Yemen,YEM,1990,,Asia,46.442257,2017.0
Yemen Arab Republic,OWID_YAR,1990,,Asia,,
Yemen People's Republic,OWID_YPR,1990,,Asia,,
Yugoslavia,OWID_YGS,1990,,Europe,,
Zambia,ZMB,1990,26.12308,,26.181122,2017.0
Zambia,ZMB,1990,25.05722,,26.181122,2017.0
Zambia,ZMB,1990,26.611952,,26.181122,2017.0
Zambia,ZMB,1990,26.10704,,26.181122,2017.0
Zambia,ZMB,1990,27.028528,,26.181122,2017.0
Zambia,ZMB,1990,28.110895,,26.181122,2017.0
Zambia,ZMB,1990,28.360615,,26.181122,2017.0
Zambia,ZMB,1990,27.285053,,26.181122,2017.0
Zambia,ZMB,1990,27.349186,,26.181122,2017.0
Zambia,ZMB,1990,28.262737,,26.181122,2017.0
Zambia,ZMB,1990,27.409063,,26.181122,2017.0
Zambia,ZMB,1990,26.181122,,26.181122,2017.0
Zambia,ZMB,1990,26.3477,,26.181122,2017.0
Zambia,ZMB,1990,25.92546,,26.181122,2017.0
Zambia,ZMB,1990,,Africa,26.181122,2017.0
Zimbabwe,ZWE,1990,24.22792,,22.58245,2017.0
Zimbabwe,ZWE,1990,23.315947,,22.58245,2017.0
Zimbabwe,ZWE,1990,23.898972,,22.58245,2017.0
Zimbabwe,ZWE,1990,23.606842,,22.58245,2017.0
Zimbabwe,ZWE,1990,24.59143,,22.58245,2017.0
Zimbabwe,ZWE,1990,26.25682,,22.58245,2017.0
Zimbabwe,ZWE,1990,26.28825,,22.58245,2017.0
Zimbabwe,ZWE,1990,25.51129,,22.58245,2017.0
Zimbabwe,ZWE,1990,26.146688,,22.58245,2017.0
Zimbabwe,ZWE,1990,25.928957,,22.58245,2017.0
Zimbabwe,ZWE,1990,25.327394,,22.58245,2017.0
Zimbabwe,ZWE,1990,22.58245,,22.58245,2017.0
Zimbabwe,ZWE,1990,22.085556,,22.58245,2017.0
Zimbabwe,ZWE,1990,20.8347,,22.58245,2017.0
Zimbabwe,ZWE,1990,,Africa,22.58245,2017.0
